# Every deviation from the EVA Admin 2019 release, declared.
#
# Format, tab separated:
#   STATUS<TAB>PATH<TAB>MILESTONE<TAB>REASON
#
# STATUS
#   MODIFIED    a release file whose content differs from manifest/originals.sha
#   DELETED     a release file that is no longer present
#   ADDED       a file that is not part of the release
#   GENERATED   an added file produced by a tool, regenerable, not hand-edited
#   ADDED_TREE  a directory of our own scaffolding; every file under it counts as
#               ADDED. Rejected if it overlaps any release path, so it can never
#               be used to hide an edit to EVA Admin source.
#
# MILESTONE is M0 (setup), M1..M4, or the milestone the change belongs to.
# REASON must say why, not what. "Fixed web.xml" is not a reason.
#
# Verified by tools/manifest-check.sh, which runs as a pre-commit hook.
# See docs/decisions/D002-changes-in-place-with-manifest.md

ADDED	admin/admin-settlement/src/main/resources/META-INF/beans.xml	M2	bean-discovery-mode=all, so constructor-injected services are discovered. NF-005.
ADDED	admin/admin-valgnatt/src/main/resources/META-INF/beans.xml	M2	bean-discovery-mode=all, so constructor-injected services are discovered. NF-005.
ADDED	admin/admin-rapport/src/main/resources/META-INF/beans.xml	M2	bean-discovery-mode=all, so constructor-injected services are discovered. NF-005.
ADDED	admin/admin-backend/src/main/webapp/WEB-INF/beans.xml	M2	bean-discovery-mode=all for the backend WAR itself. NF-005.
ADDED	admin/admin-frontend/src/main/webapp/WEB-INF/beans.xml	M2	bean-discovery-mode=all for the frontend WAR, needed once the frontend deploys in M3. NF-005.

# --- M3: making admin-frontend deployable ------------------------------------
MODIFIED	admin/admin-frontend/src/main/webapp/WEB-INF/web.xml	M3	Released as a single comment line with no root element. Reconstructed: 10 filters and listeners carry no annotations and exist only if declared here, plus the ${session.cookie.secure} and ${jsf.projectStage} placeholders the root pom's war-plugin profiles filter. Filter ORDER is partly derived from UserData data flow and partly assumed; see NF-015 before trusting it. NF-004.
ADDED	admin/admin-frontend/src/main/resources/META-INF/faces-config.xml	M3	Registers MultiPageMessagesSupport, a PhaseListener that can only be declared in faces-config.xml. Everything else in the frontend is annotation registered, so this file contains nothing else. Without it, faces messages vanish across redirects. NF-016.
ADDED	admin/admin-frontend/src/main/webapp/WEB-INF/jboss-deployment-structure.xml	M3	Same org.hibernate module visibility the backend needs; the frontend shares admin-common, whose repositories use the Hibernate API directly. NF-017.

# --- M3: getting past the gates ----------------------------------------------
ADDED	admin/admin-backend/src/main/java/no/valg/eva/admin/reconstruction/SystemPassphraseAutoUnlock.java	M3	DISABLES A SECURITY FEATURE. Sets the system passphrase at startup because nothing in the published source can enter it: the passphrase is in memory so SQL cannot seed it, and the remote interface exposes only isPasswordSet(). In production this passphrase unlocks EVA's signing material and an operator entering it is what authorises the deployment. Harmless only while the database holds no signing keys. Package name marks it as not-EVA. Disable with EVA_AUTO_UNLOCK=false. See D011, NF-021.
ADDED	admin/admin-frontend/src/main/resources/no/valg/eva/admin/frontend/util/version.properties	M3	Frontend half of the version pair. VersionProperties loads it package-relative rather than from the classpath root. LifecycleFilter disables the whole application when frontend-version and backend-version differ, so both must exist and agree. NF-018.
GENERATED	admin/admin-common/src/main/resources-unfiltered/no/valg/eva/admin/common/Messages_nb_NO.properties	M3	The i18n bundle the release does not ship; without it every JSF page dies with MissingResourceException before rendering. 1386 keys recovered from the XHTML and Java that reference them; values are PLACEHOLDERS derived from the keys, since the real Norwegian text was never published and lives per election event in the database. Regenerate with tools/generate-message-bundle.sh. NF-022.
GENERATED	admin/admin-common/src/main/resources-unfiltered/no/valg/eva/admin/common/Messages_nn_NO.properties	M3	Nynorsk half of the same generated bundle, same placeholder caveat. NF-022.

# --- M3: reconstructing the withheld resources/ tree and page access ------
GENERATED	admin/admin-frontend/src/main/resources/PageAccess.properties	M3	DISABLES PAGE-LEVEL AUTHORISATION. Maps all 207 secure pages to "*", open to any authenticated operator. The release ships no PageAccess.properties and PageAccess.load reads it from the classpath root, so without it every secure page NPEs. The real contents are NOT recoverable: the file paired pages with 156 Accesses constants and nothing published records which page needed which. An invented mapping would look like authorisation while enforcing rules nobody chose, so open-and-documented was chosen. Regenerate with tools/generate-page-access.sh. See D012, NF-023.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/advancePollingPlace.xhtml	M3	Stub for composite component config:advancePollingPlace. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/contestListProposalData.xhtml	M3	Stub for composite component config:contestListProposalData. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/count.xhtml	M3	Stub for composite component config:count. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/electionCard.xhtml	M3	Stub for composite component config:electionCard. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/electionDayPollingPlaceView.xhtml	M3	Stub for composite component config:electionDayPollingPlaceView. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/electronicMarkoffs.xhtml	M3	Stub for composite component config:electronicMarkoffs. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/fylkesvalgstyre.xhtml	M3	Stub for composite component config:fylkesvalgstyre. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/language.xhtml	M3	Stub for composite component config:language. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/listProposal.xhtml	M3	Stub for composite component config:listProposal. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/listProposalTree.xhtml	M3	Stub for composite component config:listProposalTree. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/opptellingsvalgstyre.xhtml	M3	Stub for composite component config:opptellingsvalgstyre. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/parentPollingDistrict.xhtml	M3	Stub for composite component config:parentPollingDistrict. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/pollingStation.xhtml	M3	Stub for composite component config:pollingStation. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/scanning.xhtml	M3	Stub for composite component config:scanning. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/stemmestyre.xhtml	M3	Stub for composite component config:stemmestyre. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/stemmestyreBorough.xhtml	M3	Stub for composite component config:stemmestyreBorough. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/technicalPollingDistrict.xhtml	M3	Stub for composite component config:technicalPollingDistrict. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/config/valgstyre.xhtml	M3	Stub for composite component config:valgstyre. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/ballotCounts.xhtml	M3	Stub for composite component counting:ballotCounts. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/ballotCountsWithSplit.xhtml	M3	Stub for composite component counting:ballotCountsWithSplit. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/bottomButtons.xhtml	M3	Stub for composite component counting:bottomButtons. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/comment.xhtml	M3	Stub for composite component counting:comment. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/dailyMarkOffCounts.xhtml	M3	Stub for composite component counting:dailyMarkOffCounts. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/dailyMarkOffs.xhtml	M3	Stub for composite component counting:dailyMarkOffs. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/lateValidationCovers.xhtml	M3	Stub for composite component counting:lateValidationCovers. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/markOffCounts.xhtml	M3	Stub for composite component counting:markOffCounts. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/markOffCountsForAllPollingDistricts.xhtml	M3	Stub for composite component counting:markOffCountsForAllPollingDistricts. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/protocolBallotCounts.xhtml	M3	Stub for composite component counting:protocolBallotCounts. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/protocolEnvelopes.xhtml	M3	Stub for composite component counting:protocolEnvelopes. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/counting/topInfo.xhtml	M3	Stub for composite component counting:topInfo. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/kontekstvelger/panel.xhtml	M3	Stub for composite component kontekstvelger:panel. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/manntall/endreVelgerManntall.xhtml	M3	Stub for composite component manntall:endreVelgerManntall. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/manntall/manntallsSok.xhtml	M3	Stub for composite component manntall:manntallsSok. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/pickers/area.xhtml	M3	Stub for composite component pickers:area. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/pickers/election.xhtml	M3	Stub for composite component pickers:election. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/template/electoralRollSearchResult.xhtml	M3	Stub for composite component template:electoralRollSearchResult. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/voting/confirming/voterConfirmation.xhtml	M3	Stub for composite component voting/confirming:voterConfirmation. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/voting/confirming/votingConfirmationContent.xhtml	M3	Stub for composite component voting/confirming:votingConfirmationContent. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/voting/registerEnvelopeVotingTabContent.xhtml	M3	Stub for composite component voting:registerEnvelopeVotingTabContent. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/areaSelectPanel.xhtml	M3	Stub for composite component widget:areaSelectPanel. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/ballotApproveRejectedBallotsTable.xhtml	M3	Stub for composite component widget:ballotApproveRejectedBallotsTable. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/ballotApproveRejectedButtons.xhtml	M3	Stub for composite component widget:ballotApproveRejectedButtons. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/ballotApproveRejectedMainTable.xhtml	M3	Stub for composite component widget:ballotApproveRejectedMainTable. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/ballotCounts.xhtml	M3	Stub for composite component widget:ballotCounts. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/compareCountsComment.xhtml	M3	Stub for composite component widget:compareCountsComment. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/compareCountsSelect.xhtml	M3	Stub for composite component widget:compareCountsSelect. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/configOverviewElementBoolean.xhtml	M3	Stub for composite component widget:configOverviewElementBoolean. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/configOverviewElementList.xhtml	M3	Stub for composite component widget:configOverviewElementList. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/contestPicker.xhtml	M3	Stub for composite component widget:contestPicker. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/contextEditor.xhtml	M3	Stub for composite component widget:contextEditor. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/dialog.xhtml	M3	Stub for composite component widget:dialog. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/dialogClose.xhtml	M3	Stub for composite component widget:dialogClose. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
GENERATED	admin/admin-frontend/src/main/webapp/resources/widget/meldinger.xhtml	M3	Stub for composite component widget:meldinger. The release ships no resources/ directory, so every page using it failed to render with "Tag Library supports namespace ... but no tag was defined". The cc:interface is accurate, recovered from the attributes passed at its call sites; the implementation is a placeholder because the original markup was withheld. Regenerate with tools/generate-composite-components.py. NF-024.
